FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
99265.txt,https://www.reviews.org,22,www.reviews.org,15,0,org,100.0,1.0,0.0799628,0.060708068,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2079,9304,1,reviews,100.0,100.0,1,1,1,0,0,1,0,4,0,1,1,0,0,0,0,0,1,56,1,10,269,0,112,1
536206.txt,https://www.colonialzone-dr.com,30,www.colonialzone-dr.com,23,0,com,100.0,0.866666667,0.5229071,0.067974355,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,2283,9537,1,lonialzone-dr,86.66666667,86.66666667,0,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,16,10,24,1088,1,1138,1
693011.txt,https://www.sollers-auto.com,27,www.sollers-auto.com,20,0,com,100.0,0.666666667,0.5229071,0.069003839,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1310,3822,1,sollers-auto,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,27,2,3,53,9,12,1
893031.txt,https://www.haydnsocietyna.org,29,www.haydnsocietyna.org,22,0,org,100.0,1.0,0.0799628,0.060155897,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,804,15586,1,haydnsocietyna,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,10,4,14,51,0,20,1
48197.txt,https://www.terpconnect.umd.edu,30,www.terpconnect.umd.edu,23,0,edu,100.0,0.8,0.0115013,0.061429214,3,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,463,3925,1,terpconnectumd,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,9,28,30,19,2,28,1
mw134795.txt,http://www.er-dadsara.gq,23,www.er-dadsara.gq,17,0,gq,55.19864751,0.8,5.3e-05,0.060246999,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,2,0.087,0,8,49,1,er-dadsara,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018867.txt,https://bafybeia5lbqhyoxsk22k2q473toiphxxhrpldwztpvnlw76qkjcs4fkhji.ipfs.dweb.link/,82,bafybeia5lbqhyoxsk22k2q473toiphxxhrpldwztpvnlw76qkjcs4fkhji.ipfs.dweb.link,74,0,link,9.675188702,0.347826087,0.0003306,0.030246894,4,2,0,0,0.0,61,0.744,10,0.122,0,0,0,3,0.037,1,9,91,1,bafybeia5lbqhyoxsk22k2q473toiphxxhrpldwztpvnlw76qkjcs4fkhjiipfsdweb,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484540.txt,https://www.theaterkikker.nl,27,www.theaterkikker.nl,20,0,nl,100.0,1.0,0.0082003,0.055506078,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1194,2555,1,theaterkikker,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,41,3,7,87,0,49,1
622360.txt,https://www.modernmusings.co,27,www.modernmusings.co,20,0,co,100.0,1.0,0.0059772,0.05930107,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,4102,6160,1,modernmusings,100.0,100.0,1,0,0,0,0,0,3,8,0,1,1,1,0,0,0,0,1,17,9,17,36,0,59,1
8028628.txt,https://infoeticweb.com/bbasti/,30,infoeticweb.com,15,0,com,51.41933166,1.0,0.5229071,0.058995772,3,0,0,0,0.0,20,0.667,0,0.0,0,0,0,2,0.067,1,9,76,1,infoeticwebbbasti,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59187.txt,https://www.math.hkbu.edu.hk,27,www.math.hkbu.edu.hk,20,0,hk,100.0,0.384615385,0.0008316,0.04100008,2,3,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,501,266,1,matkbuedu,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,6,4,97,1,22,1
537963.txt,https://www.gaurcity2.com,24,www.gaurcity2.com,17,0,com,100.0,1.0,0.5229071,0.053254608,3,1,0,0,0.0,10,0.417,1,0.042,0,0,0,1,0.042,1,2994,4373,1,gaurcity2,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,140,8,19,66,1,71,1
159696.txt,https://www.dfes.wa.gov.au,25,www.dfes.wa.gov.au,18,0,au,100.0,0.454545455,0.0100856,0.050554147,2,3,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,947,737,1,dfeswgov,0.0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,50,3,9,85,1,30,1
62890.txt,https://www.esselte.com,22,www.esselte.com,15,0,com,100.0,1.0,0.5229071,0.072555962,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,855,1079,1,esselte,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,6,16,10,5,5,1
527170.txt,https://www.barreforte.com,25,www.barreforte.com,18,0,com,100.0,1.0,0.5229071,0.06809328,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1464,24707,1,barreforte,100.0,100.0,0,1,1,0,0,0,0,3,0,1,1,0,1,0,0,0,1,13,26,48,59,3,78,1
8133119.txt,https://laplantisserie.es/mtbankx1/login.php?online_id=cd24aa678ae917e4d768c6e8f&country=&iso=,94,laplantisserie.es,17,0,es,14.2170667,1.0,0.0064109,0.046710508,2,0,0,0,0.0,60,0.638,15,0.16,3,1,0,7,0.117,1,216,961,1,laplantisseriemtbankx1loginphp?online_id=cd24aa678ae917e4d768c6e8f&country=&iso=,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3,3,0,13,0
64502.txt,https://www.mtgox.com,20,www.mtgox.com,13,0,com,100.0,1.0,0.5229071,0.060899372,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,505,983,1,mtgox,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,162,0,7,1
mw1823.txt,http://www.reservecdn.pro,24,www.reservecdn.pro,18,0,pro,71.09044801,1.0,0.0005555,0.058915254,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175426.txt,https://www.trendytree.com,25,www.trendytree.com,18,0,com,100.0,1.0,0.5229071,0.064953881,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,39998,3948,1,trendytree,100.0,100.0,0,0,1,1,0,1,0,19,0,1,1,1,1,1,1,0,1,710,9,34,588,6,20,1
oph10268.txt,https://ipfs.io/ipfs/qmcqbp8tqe6kadrx5uqbzlvv2cc6nafuymnj1vyvkfeya5?filename=wetransfer,87,ipfs.io,7,0,io,10.2403461,1.0,0.0129268,0.039754047,2,0,0,0,0.0,67,0.77,7,0.08,1,1,0,3,0.057,1,422,212,1,ipfsipfsqmcqbp8tqe6kadrx5uqbzlvv2cc6nafuymnj1vyvkfeya5?filename=wetransfer,0.0,100.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,8,0,0,1,0
426961.txt,https://www.mrm.org,18,www.mrm.org,11,0,org,100.0,1.0,0.0799628,0.070006276,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1154,8692,1,mrm,100.0,100.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,11,28,35,90,4,110,1
495078.txt,https://www.hirose.com,21,www.hirose.com,14,0,com,100.0,1.0,0.5229071,0.071495763,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,2560,392,1,hirose,100.0,100.0,1,1,1,0,0,1,0,2,0,0,1,1,1,0,1,0,1,47,4,100,140,18,106,1
797465.txt,https://www.tiestolive.fr,24,www.tiestolive.fr,17,0,fr,100.0,1.0,0.0141483,0.058391346,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2592,743,1,tiestolive,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,21,4,11,51,0,41,1
595778.txt,https://www.brosphoneparts.com,29,www.brosphoneparts.com,22,0,com,100.0,1.0,0.5229071,0.062229186,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,7466,13522,1,brosphoneparts,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,81,9,34,1817,0,81,1
8109111.txt,https://vn092-d0e55.firebaseapp.com/,36,vn092-d0e55.firebaseapp.com,27,0,com,61.24455014,0.652173913,0.5229071,0.043470081,3,1,0,0,0.0,18,0.5,6,0.167,0,0,0,4,0.111,1,108,8125,1,vn092-d0e55firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7900320.txt,http://adefi.info,16,adefi.info,10,0,info,82.6446281,1.0,0.0075051,0.051855435,4,0,0,0,0.0,8,0.5,0,0.0,0,0,0,1,0.062,0,9,50,1,adefi,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119107.txt,https://www.fellesstudentsystem.no,33,www.fellesstudentsystem.no,26,0,no,100.0,1.0,0.0023289,0.054938123,2,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1612,283,1,fellesstudetsystem,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,6,6,59,2,54,1
794128.txt,https://www.friesens.com,23,www.friesens.com,16,0,com,100.0,1.0,0.5229071,0.066323369,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,761,9381,1,friesens,100.0,100.0,1,1,1,0,0,0,0,3,0,1,0,1,0,1,0,0,1,21,19,35,118,0,125,1
8104981.txt,https://maildinshaakckjnw365.firebaseapp.com/,45,maildinshaakckjnw365.firebaseapp.com,36,0,com,49.38560977,0.65625,0.5229071,0.04917417,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,108,8125,1,maildinshaakckjnw365firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
249652.txt,https://www.siamdrink.com,24,www.siamdrink.com,17,0,com,100.0,1.0,0.5229071,0.060583606,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,675,461,1,siamdrink,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,10,19,57,7,71,1
144409.txt,https://www.silhouetteamerica.com,32,www.silhouetteamerica.com,25,0,com,100.0,1.0,0.5229071,0.068250845,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,915,949,1,silhouetteamerica,100.0,100.0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,1,5,2,21,58,6,72,1
178337.txt,https://www.kauhava.fi,21,www.kauhava.fi,14,0,fi,100.0,1.0,0.0027596,0.042739234,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,944,2533,1,kauhava,100.0,100.0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,10,5,12,126,0,19,1
mw307.txt,http://www.visaaprepaiddprocess0.web.app,39,www.visaaprepaiddprocess0.web.app,33,0,app,58.51513019,0.88,0.001502,0.053610438,3,2,0,0,0.0,25,0.641,1,0.026,0,0,0,2,0.051,0,2,46,0,0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107076.txt,https://www.mhpcolorado.org,26,www.mhpcolorado.org,19,0,org,100.0,1.0,0.0799628,0.067048353,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1164,1687,1,mhpcolado,0.0,0.0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,36,31,77,110,0,111,1
129812.txt,https://www.shana.ir,19,www.shana.ir,12,0,ir,100.0,1.0,0.0012232,0.060556462,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1315,493,1,shana,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,56,1,6,192,2,11,1
27694.txt,https://www.dataprotection.ie,28,www.dataprotection.ie,21,0,ie,100.0,1.0,0.0015878,0.066445432,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,707,496,1,dataprotecton,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37,53,3,123,1,21,1
mw59134.txt,http://www.disinvestigations.com,31,www.disinvestigations.com,25,0,com,69.98556999,1.0,0.5229071,0.061220511,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,30,115,1,disinvestigations,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
mw10161.txt,http://www.rockwall.investments,30,www.rockwall.investments,24,0,investments,61.373661,1.0,3.9e-06,0.057073633,11,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,2,39,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253209.txt,https://www.infokombinat.com,27,www.infokombinat.com,20,0,com,100.0,1.0,0.5229071,0.062393387,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,206,215,1,infokombinat,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,8,5,0,4,1
756477.txt,https://www.aquariumstuffs.com,29,www.aquariumstuffs.com,22,0,com,100.0,1.0,0.5229071,0.051140277,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,615,9381,1,aquariumstuffs,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,9,28,2,58,0,72,1
49430.txt,https://www.komei.or.jp,22,www.komei.or.jp,15,0,jp,100.0,0.75,0.0230451,0.062883711,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,594,2989,1,komeior,0.0,0.0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,50,6,16,110,0,38,1
8007616.txt,http://dzyedguyze.temp.swtest.ru/28312/infos.php,47,dzyedguyze.temp.swtest.ru,25,0,ru,19.88612221,0.5,0.0180132,0.039243551,2,2,0,0,0.0,29,0.617,5,0.106,0,0,0,6,0.128,0,120,143897,1,dzyedguyzetempswtest28312infosph,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
877215.txt,https://www.paultracy.com,24,www.paultracy.com,17,0,com,100.0,1.0,0.5229071,0.0583185,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,721,3209,1,paultracy,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,27,51,78,102,0,112,1
8057482.txt,https://hmb2dgtvk.web.app/,26,hmb2dgtvk.web.app,17,0,app,57.13187236,0.538461538,0.001502,0.033700655,3,1,0,0,0.0,14,0.538,1,0.038,0,0,0,3,0.115,1,108,8125,1,hmb2dgtvkweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw6304.txt,http://www.bac.eimaragon.org,27,www.bac.eimaragon.org,21,0,org,63.86005383,0.769230769,0.0799628,0.069251623,3,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,17,395,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw15540.txt,http://www.aouynopd.cf,21,www.aouynopd.cf,15,0,cf,58.86752137,1.0,0.0001858,0.057469966,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,20,208,1,aouynopd,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw20764.txt,http://www.domainithere.com,26,www.domainithere.com,20,0,com,76.01102941,1.0,0.5229071,0.068227587,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,14,272,1,domainithere,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
831545.txt,https://www.trappingtoday.com,28,www.trappingtoday.com,21,0,com,100.0,1.0,0.5229071,0.057039188,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,584,9381,1,trappingtoday,100.0,100.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,10,14,12,55,0,65,1
8035586.txt,http://www.joinourjourney.org/03/office365/,42,www.joinourjourney.org,22,0,org,39.88033299,1.0,0.0799628,0.047985111,3,1,0,0,0.0,23,0.548,5,0.119,0,0,0,3,0.071,0,212,4070,1,joinourjourney03office365,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
574167.txt,https://www.great-wallpaper.com,30,www.great-wallpaper.com,23,0,com,100.0,0.666666667,0.5229071,0.059557674,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,867,9381,1,great-wallpaper,100.0,100.0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,19,7,11,59,2,58,1
8055601.txt,https://sadlazyspyware.locoser.repl.co,38,sadlazyspyware.locoser.repl.co,30,0,co,37.68210198,0.555555556,0.0059772,0.058177079,2,2,0,0,0.0,27,0.711,0,0.0,0,0,0,3,0.079,1,198,869,1,sadlazyspywareloserrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7978941.txt,https://yahoocommunicationservice.boxmode.io/,44,yahoocommunicationservice.boxmode.io,36,0,io,42.51334668,0.787878788,0.0129268,0.065583404,2,1,0,0,0.0,34,0.773,0,0.0,0,0,0,2,0.045,1,53,197,1,yahoocommunicatnserviceboxmode,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,24,0
8105223.txt,https://maildinshaakckjnw235.firebaseapp.com/,45,maildinshaakckjnw235.firebaseapp.com,36,0,com,49.38560977,0.65625,0.5229071,0.049215796,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,108,8125,1,maildinshaakckjnw235firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
62329.txt,https://www.winuae.net,21,www.winuae.net,14,0,net,100.0,1.0,0.0384199,0.060221709,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,736,9533,1,winuae,100.0,100.0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,5,5,52,0,58,1
416819.txt,https://www.aip.ci,17,www.aip.ci,10,0,ci,100.0,1.0,3.88e-05,0.060645274,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,2441,12218,1,aip,100.0,100.0,0,1,1,1,0,0,0,7,0,1,1,1,0,0,1,0,1,170,23,53,396,21,411,1
8019199.txt,https://whitewaterwashing.com/whidhet/,37,whitewaterwashing.com,21,0,com,63.28973444,1.0,0.5229071,0.051709311,3,0,0,0,0.0,27,0.73,0,0.0,0,0,0,2,0.054,1,2,46,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649675.txt,https://www.flower-smart.com,27,www.flower-smart.com,20,0,com,100.0,0.583333333,0.5229071,0.062597515,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1278,1162,1,flower-smart,100.0,100.0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,0,40,3,16,37,8,31,1
7978204.txt,http://gressfic.com,18,gressfic.com,12,0,com,67.52136752,1.0,0.5229071,0.061719354,3,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,2,27,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885071.txt,https://www.indiacitytrip.com,28,www.indiacitytrip.com,21,0,com,100.0,1.0,0.5229071,0.058741552,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1876,586,1,indiacitytrip,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,141,0,144,1
8012289.txt,https://croisthegame.web.app/,28,croisthegame.web.app,20,0,app,53.88095238,0.8125,0.001502,0.057796689,3,1,0,0,0.0,18,0.643,0,0.0,0,0,0,2,0.071,1,17,110,1,croisthegameweb,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
829008.txt,https://www.magdalena-neuner.de,30,www.magdalena-neuner.de,23,0,de,100.0,0.625,0.0326503,0.060813616,2,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,773,9698,1,magalena-neuner,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,14,21,33,38,1,46,1
8127344.txt,https://myservice.icu/verify/security/index.html,48,myservice.icu,13,0,icu,30.95121951,1.0,3.98e-05,0.051794433,3,0,0,0,0.0,35,0.729,0,0.0,0,0,0,5,0.104,1,72,13177,1,myserviceverifysecurityindexhtml,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,9,15,3,0,0,0
120836.txt,https://www.flyingdoctor.org.au,30,www.flyingdoctor.org.au,23,0,au,100.0,0.8125,0.0100856,0.057466139,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,2563,10620,1,flyingdoctororg,0.0,0.0,1,0,1,1,0,1,0,115,0,1,1,0,0,0,1,0,0,78,2,15,117,2,16,1
117245.txt,https://www.nightingale.com,26,www.nightingale.com,19,0,com,100.0,1.0,0.5229071,0.05894143,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2373,46976,1,nightingale,100.0,100.0,1,1,1,1,1,1,10,7,0,1,1,1,0,1,1,0,1,105,25,52,169,2,201,1
mw20869.txt,http://www.laomoodwin.com,24,www.laomoodwin.com,18,0,com,76.8707483,1.0,0.5229071,0.069196537,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,3,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520044.txt,https://www.vivalafloradesigns.com,33,www.vivalafloradesigns.com,26,0,com,100.0,1.0,0.5229071,0.057495371,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,3438,686,1,vivalafloradesigns,100.0,100.0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,15,4,7,18,0,22,1
55638.txt,https://www.record.pt,20,www.record.pt,13,0,pt,100.0,1.0,0.0015361,0.063438078,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,5855,5882,1,record,100.0,100.0,1,1,1,1,0,1,0,3,0,1,1,1,0,0,0,0,1,346,7,22,533,2,95,1
523445.txt,https://www.careercornerstone.org,32,www.careercornerstone.org,25,0,org,100.0,1.0,0.0799628,0.075201388,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,596,2658,1,careercnerstone,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0,1,1
8025933.txt,https://bglcrcpr.bnolgnt.repl.co/,32,bglcrcpr.bnolgnt.repl.co,24,0,co,37.47534517,0.428571429,0.0059772,0.054759661,2,2,0,0,0.0,21,0.656,0,0.0,0,0,0,3,0.094,1,337,4336498,1,bglcrcprbnolgntrepl,0.0,0.0,0,0,1,0,0,0,0,3,0,0,1,1,1,1,1,0,1,1,2,0,1,6,0,0
114050.txt,https://www.naval-history.net,28,www.naval-history.net,21,0,net,100.0,0.615384615,0.0384199,0.05695479,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,367,529,1,naval-history,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,12,1,0,0,0,4,1
8042513.txt,https://aasvertagtlkom.firebaseapp.com/,38,aasvertagtlkom.firebaseapp.com,30,0,com,59.29749104,0.576923077,0.5229071,0.059699844,3,1,0,0,0.0,28,0.737,0,0.0,0,0,0,2,0.053,1,14,100,1,aasvertagtlkomfirebaseapp,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
719616.txt,https://www.architecturecourses.org,34,www.architecturecourses.org,27,0,org,100.0,1.0,0.0799628,0.066380351,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,451,1034,1,architecturecourses,100.0,100.0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,11,3,21,76,0,19,1
8123639.txt,https://ipfs.litnet.work/ipfs/bafkreifjr3vmsdkemaskenifttszpkl4bdo5g2hf2ghctawqhcnzb2w4qm,89,ipfs.litnet.work,16,0,work,12.55013922,0.636363636,0.0002358,0.039288307,4,1,0,0,0.0,70,0.787,7,0.079,0,0,0,4,0.045,1,88,3417,1,ipfslitnetipfsbafkreifjr3vmsdkemaskenifttszpkl4bdo5g2hf2ghctawqhcnzb2w4qm,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
mw143246.txt,http://www.criee-des-saveurs.com,32,www.criee-des-saveurs.com,25,0,com,61.49247578,0.470588235,0.5229071,0.065372896,3,1,0,0,0.0,18,0.562,0,0.0,0,0,0,3,0.094,0,2,41,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445884.txt,https://www.jcd.org.in,21,www.jcd.org.in,14,0,in,100.0,0.571428571,0.0050842,0.052095244,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,464,733,1,jcdorg,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,5,2,0,4,1
421972.txt,https://www.morgantownwv.gov,27,www.morgantownwv.gov,20,0,gov,100.0,1.0,0.0033282,0.055134889,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,4205,1310,1,morgantownwv,100.0,100.0,1,0,1,1,0,1,0,4,0,0,0,1,0,0,1,0,1,1,38,23,65,0,17,1
